sampledate,year4,month,daynum,depth,wtemp,flag_wtemp
2014-09-10,2014,9,253,5.00,22.500,
2014-09-10,2014,9,253,6.00,22.690,
2014-09-10,2014,9,253,7.00,22.530,
2014-09-10,2014,9,253,8.00,22.500,
2014-09-10,2014,9,253,9.00,22.750,
2014-09-10,2014,9,253,10.00,22.580,
2014-09-10,2014,9,253,11.00,22.310,
2014-09-10,2014,9,253,12.00,22.540,
2014-09-10,2014,9,253,13.00,22.430,
2014-09-10,2014,9,253,14.00,17.750,
2014-09-10,2014,9,253,15.00,12.730,
2014-09-10,2014,9,253,16.00,10.730,
2014-09-10,2014,9,253,17.00,9.700,
2014-09-10,2014,9,253,18.00,,"D"
2014-09-10,2014,9,253,19.00,,"D"
2014-09-10,2014,9,253,20.00,,"D"
2014-09-11,2014,9,254,0.00,11.808,"D"
2014-09-11,2014,9,254,0.50,20.764,
2014-09-11,2014,9,254,1.00,21.124,
2014-09-11,2014,9,254,1.50,21.038,
2014-09-11,2014,9,254,2.00,21.045,
2014-09-11,2014,9,254,3.00,21.173,
2014-09-11,2014,9,254,4.00,21.170,
2014-09-11,2014,9,254,5.00,21.068,
2014-09-11,2014,9,254,6.00,21.265,
2014-09-11,2014,9,254,7.00,21.125,
2014-09-11,2014,9,254,8.00,21.083,
2014-09-11,2014,9,254,9.00,21.327,
2014-09-11,2014,9,254,10.00,21.178,
2014-09-11,2014,9,254,11.00,20.892,
2014-09-11,2014,9,254,12.00,21.092,
2014-09-11,2014,9,254,13.00,21.159,
2014-09-11,2014,9,254,14.00,20.286,
2014-09-11,2014,9,254,15.00,13.309,
2014-09-11,2014,9,254,16.00,10.549,
2014-09-11,2014,9,254,17.00,9.749,
2014-09-11,2014,9,254,18.00,,"D"
2014-09-11,2014,9,254,19.00,,"D"
2014-09-11,2014,9,254,20.00,,"D"
2014-09-12,2014,9,255,0.00,9.082,"D"
2014-09-12,2014,9,255,0.50,19.808,
2014-09-12,2014,9,255,1.00,20.167,
2014-09-12,2014,9,255,1.50,20.086,
2014-09-12,2014,9,255,2.00,20.093,
2014-09-12,2014,9,255,3.00,20.218,
2014-09-12,2014,9,255,4.00,20.222,
2014-09-12,2014,9,255,5.00,20.122,
2014-09-12,2014,9,255,6.00,20.316,
2014-09-12,2014,9,255,7.00,20.173,
2014-09-12,2014,9,255,8.00,20.135,
2014-09-12,2014,9,255,9.00,20.385,
2014-09-12,2014,9,255,10.00,20.236,
2014-09-12,2014,9,255,11.00,19.958,
2014-09-12,2014,9,255,12.00,20.137,
2014-09-12,2014,9,255,13.00,20.245,
2014-09-12,2014,9,255,14.00,19.886,
2014-09-12,2014,9,255,15.00,13.627,
2014-09-12,2014,9,255,16.00,11.301,
2014-09-12,2014,9,255,17.00,10.008,
2014-09-12,2014,9,255,18.00,,"D"
2014-09-12,2014,9,255,19.00,,"D"
2014-09-12,2014,9,255,20.00,,"D"
2014-09-13,2014,9,256,0.00,11.578,"D"
2014-09-13,2014,9,256,0.50,19.305,
2014-09-13,2014,9,256,1.00,19.591,
2014-09-13,2014,9,256,1.50,19.461,
2014-09-13,2014,9,256,2.00,19.399,
2014-09-13,2014,9,256,3.00,19.511,
2014-09-13,2014,9,256,4.00,19.490,
2014-09-13,2014,9,256,5.00,19.375,
2014-09-13,2014,9,256,6.00,19.562,
2014-09-13,2014,9,256,7.00,19.407,
2014-09-13,2014,9,256,8.00,19.361,
2014-09-13,2014,9,256,9.00,19.599,
2014-09-13,2014,9,256,10.00,19.409,
2014-09-13,2014,9,256,11.00,19.121,
2014-09-13,2014,9,256,12.00,19.288,
2014-09-13,2014,9,256,13.00,19.395,
2014-09-13,2014,9,256,14.00,19.212,
2014-09-13,2014,9,256,15.00,13.578,
2014-09-13,2014,9,256,16.00,11.115,
2014-09-13,2014,9,256,17.00,9.876,
2014-09-13,2014,9,256,18.00,,"D"
2014-09-13,2014,9,256,19.00,,"D"
2014-09-13,2014,9,256,20.00,,"D"
2014-09-14,2014,9,257,0.00,13.990,"D"
2014-09-14,2014,9,257,0.50,18.780,
2014-09-14,2014,9,257,1.00,18.955,
2014-09-14,2014,9,257,1.50,18.865,
2014-09-14,2014,9,257,2.00,18.861,
2014-09-14,2014,9,257,3.00,18.988,
2014-09-14,2014,9,257,4.00,18.986,
2014-09-14,2014,9,257,5.00,18.892,
2014-09-14,2014,9,257,6.00,19.085,
2014-09-14,2014,9,257,7.00,18.934,
2014-09-14,2014,9,257,8.00,18.904,
2014-09-14,2014,9,257,9.00,19.145,
2014-09-14,2014,9,257,10.00,18.993,
2014-09-14,2014,9,257,11.00,18.714,
2014-09-14,2014,9,257,12.00,18.896,
2014-09-14,2014,9,257,13.00,19.007,
2014-09-14,2014,9,257,14.00,18.844,
2014-09-14,2014,9,257,15.00,14.445,
2014-09-14,2014,9,257,16.00,10.910,
2014-09-14,2014,9,257,17.00,9.797,
2014-09-14,2014,9,257,18.00,,"D"
2014-09-14,2014,9,257,19.00,,"D"
2014-09-14,2014,9,257,20.00,,"D"
2014-09-15,2014,9,258,0.00,13.404,
2014-09-15,2014,9,258,0.50,18.415,
2014-09-15,2014,9,258,1.00,18.640,
2014-09-15,2014,9,258,1.50,18.557,
2014-09-15,2014,9,258,2.00,18.565,
2014-09-15,2014,9,258,3.00,18.684,
2014-09-15,2014,9,258,4.00,18.679,
2014-09-15,2014,9,258,5.00,18.595,
2014-09-15,2014,9,258,6.00,18.794,
2014-09-15,2014,9,258,7.00,18.637,
2014-09-15,2014,9,258,8.00,18.600,
2014-09-15,2014,9,258,9.00,18.858,
2014-09-15,2014,9,258,10.00,18.705,
2014-09-15,2014,9,258,11.00,18.417,
2014-09-15,2014,9,258,12.00,18.592,
2014-09-15,2014,9,258,13.00,18.720,
2014-09-15,2014,9,258,14.00,18.548,
2014-09-15,2014,9,258,15.00,14.130,
2014-09-15,2014,9,258,16.00,11.067,
2014-09-15,2014,9,258,17.00,9.817,
2014-09-15,2014,9,258,18.00,,"D"
2014-09-15,2014,9,258,19.00,,"D"
2014-09-15,2014,9,258,20.00,,"D"
2014-09-16,2014,9,259,0.00,,"D"
2014-09-16,2014,9,259,0.50,18.250,
2014-09-16,2014,9,259,1.00,18.490,
2014-09-16,2014,9,259,1.50,18.400,
2014-09-16,2014,9,259,2.00,18.420,
2014-09-16,2014,9,259,3.00,18.550,
2014-09-16,2014,9,259,4.00,18.530,
2014-09-16,2014,9,259,5.00,18.480,
2014-09-16,2014,9,259,6.00,18.670,
2014-09-16,2014,9,259,7.00,18.520,
2014-09-16,2014,9,259,8.00,18.480,
2014-09-16,2014,9,259,9.00,18.750,
2014-09-16,2014,9,259,10.00,18.580,
2014-09-16,2014,9,259,11.00,18.280,
2014-09-16,2014,9,259,12.00,18.450,
2014-09-16,2014,9,259,13.00,18.610,
2014-09-16,2014,9,259,14.00,18.440,
2014-09-16,2014,9,259,15.00,15.170,
2014-09-16,2014,9,259,16.00,11.290,
2014-09-16,2014,9,259,17.00,9.950,
2014-09-16,2014,9,259,18.00,,"D"
2014-09-16,2014,9,259,19.00,,"D"
2014-09-16,2014,9,259,20.00,,"D"
2014-09-17,2014,9,260,0.00,23.685,"D"
2014-09-17,2014,9,260,0.50,18.900,
2014-09-17,2014,9,260,1.00,19.044,
2014-09-17,2014,9,260,1.50,18.841,
2014-09-17,2014,9,260,2.00,18.708,
2014-09-17,2014,9,260,3.00,18.730,
2014-09-17,2014,9,260,4.00,18.666,
2014-09-17,2014,9,260,5.00,18.509,
2014-09-17,2014,9,260,6.00,18.594,
2014-09-17,2014,9,260,7.00,18.399,
2014-09-17,2014,9,260,8.00,18.350,
2014-09-17,2014,9,260,9.00,18.575,
2014-09-17,2014,9,260,10.00,18.402,
2014-09-17,2014,9,260,11.00,18.107,
2014-09-17,2014,9,260,12.00,18.271,
2014-09-17,2014,9,260,13.00,18.403,
2014-09-17,2014,9,260,14.00,18.236,
2014-09-17,2014,9,260,15.00,15.154,
2014-09-17,2014,9,260,16.00,11.183,
2014-09-17,2014,9,260,17.00,9.871,
2014-09-17,2014,9,260,18.00,,"D"
2014-09-17,2014,9,260,19.00,,"D"
2014-09-17,2014,9,260,20.00,,"D"
2014-09-18,2014,9,261,0.00,13.271,"D"
2014-09-18,2014,9,261,0.50,18.623,
2014-09-18,2014,9,261,1.00,18.804,
2014-09-18,2014,9,261,1.50,18.630,
2014-09-18,2014,9,261,2.00,18.542,
2014-09-18,2014,9,261,3.00,18.605,
2014-09-18,2014,9,261,4.00,18.536,
2014-09-18,2014,9,261,5.00,18.372,
2014-09-18,2014,9,261,6.00,18.503,
2014-09-18,2014,9,261,7.00,18.315,
2014-09-18,2014,9,261,8.00,18.225,
2014-09-18,2014,9,261,9.00,18.396,
2014-09-18,2014,9,261,10.00,18.196,
2014-09-18,2014,9,261,11.00,17.857,
2014-09-18,2014,9,261,12.00,17.991,
2014-09-18,2014,9,261,13.00,18.067,
2014-09-18,2014,9,261,14.00,17.845,
2014-09-18,2014,9,261,15.00,13.738,
2014-09-18,2014,9,261,16.00,10.995,
2014-09-18,2014,9,261,17.00,9.829,
2014-09-18,2014,9,261,18.00,,"D"
2014-09-18,2014,9,261,19.00,,"D"
2014-09-18,2014,9,261,20.00,,"D"
2014-09-19,2014,9,262,0.00,15.015,"H"
2014-09-19,2014,9,262,0.50,18.091,
2014-09-19,2014,9,262,1.00,18.249,
2014-09-19,2014,9,262,1.50,18.153,
2014-09-19,2014,9,262,2.00,18.147,
2014-09-19,2014,9,262,3.00,18.278,
2014-09-19,2014,9,262,4.00,18.273,
2014-09-19,2014,9,262,5.00,18.170,
2014-09-19,2014,9,262,6.00,18.366,
2014-09-19,2014,9,262,7.00,18.219,
2014-09-19,2014,9,262,8.00,18.185,
2014-09-19,2014,9,262,9.00,18.409,
2014-09-19,2014,9,262,10.00,18.267,
2014-09-19,2014,9,262,11.00,17.963,
2014-09-19,2014,9,262,12.00,18.129,
2014-09-19,2014,9,262,13.00,18.218,
2014-09-19,2014,9,262,14.00,18.015,
2014-09-19,2014,9,262,15.00,13.901,
2014-09-19,2014,9,262,16.00,11.219,
2014-09-19,2014,9,262,17.00,9.851,
2014-09-19,2014,9,262,18.00,,"D"
2014-09-19,2014,9,262,19.00,,"D"
2014-09-19,2014,9,262,20.00,,"D"
2014-09-20,2014,9,263,0.00,18.590,"D"
2014-09-20,2014,9,263,0.50,18.083,
2014-09-20,2014,9,263,1.00,18.185,
2014-09-20,2014,9,263,1.50,18.093,
2014-09-20,2014,9,263,2.00,18.090,
2014-09-20,2014,9,263,3.00,18.218,
2014-09-20,2014,9,263,4.00,18.204,
2014-09-20,2014,9,263,5.00,18.111,
2014-09-20,2014,9,263,6.00,18.299,
2014-09-20,2014,9,263,7.00,18.151,
2014-09-20,2014,9,263,8.00,18.107,
2014-09-20,2014,9,263,9.00,18.334,
2014-09-20,2014,9,263,10.00,18.180,
2014-09-20,2014,9,263,11.00,17.868,
2014-09-20,2014,9,263,12.00,18.016,
2014-09-20,2014,9,263,13.00,18.097,
2014-09-20,2014,9,263,14.00,17.876,
2014-09-20,2014,9,263,15.00,16.017,
2014-09-20,2014,9,263,16.00,11.731,
2014-09-20,2014,9,263,17.00,9.921,
2014-09-20,2014,9,263,18.00,,"D"
2014-09-20,2014,9,263,19.00,,"D"
2014-09-20,2014,9,263,20.00,,"D"
2014-09-21,2014,9,264,0.00,14.144,
2014-09-21,2014,9,264,0.50,17.779,
2014-09-21,2014,9,264,1.00,17.995,
2014-09-21,2014,9,264,1.50,17.909,
2014-09-21,2014,9,264,2.00,17.891,
2014-09-21,2014,9,264,3.00,18.031,
2014-09-21,2014,9,264,4.00,18.032,
2014-09-21,2014,9,264,5.00,17.937,
2014-09-21,2014,9,264,6.00,18.127,
2014-09-21,2014,9,264,7.00,17.983,
2014-09-21,2014,9,264,8.00,17.947,
2014-09-21,2014,9,264,9.00,18.173,
2014-09-21,2014,9,264,10.00,18.045,
2014-09-21,2014,9,264,11.00,17.756,
2014-09-21,2014,9,264,12.00,17.937,
2014-09-21,2014,9,264,13.00,18.054,
2014-09-21,2014,9,264,14.00,17.893,
2014-09-21,2014,9,264,15.00,17.696,
2014-09-21,2014,9,264,16.00,12.832,
2014-09-21,2014,9,264,17.00,9.944,
2014-09-21,2014,9,264,18.00,,"D"
2014-09-21,2014,9,264,19.00,,"D"
2014-09-21,2014,9,264,20.00,,"D"
2014-09-22,2014,9,265,0.00,15.992,"H"
2014-09-22,2014,9,265,0.50,17.703,
2014-09-22,2014,9,265,1.00,17.897,
2014-09-22,2014,9,265,1.50,17.805,
2014-09-22,2014,9,265,2.00,17.784,
2014-09-22,2014,9,265,3.00,17.902,
2014-09-22,2014,9,265,4.00,17.871,
2014-09-22,2014,9,265,5.00,17.748,
2014-09-22,2014,9,265,6.00,17.919,
2014-09-22,2014,9,265,7.00,17.749,
2014-09-22,2014,9,265,8.00,17.693,
2014-09-22,2014,9,265,9.00,17.908,
2014-09-22,2014,9,265,10.00,17.719,
2014-09-22,2014,9,265,11.00,17.403,
2014-09-22,2014,9,265,12.00,17.581,
2014-09-22,2014,9,265,13.00,17.698,
2014-09-22,2014,9,265,14.00,17.549,
2014-09-22,2014,9,265,15.00,17.559,
2014-09-22,2014,9,265,16.00,11.165,
2014-09-22,2014,9,265,17.00,9.921,
2014-09-22,2014,9,265,18.00,,"D"
2014-09-22,2014,9,265,19.00,,"D"
2014-09-22,2014,9,265,20.00,,"D"
2014-09-23,2014,9,266,0.00,19.808,
2014-09-23,2014,9,266,0.50,18.247,
2014-09-23,2014,9,266,1.00,18.367,
2014-09-23,2014,9,266,1.50,18.236,
2014-09-23,2014,9,266,2.00,18.090,
2014-09-23,2014,9,266,3.00,18.095,
2014-09-23,2014,9,266,4.00,17.967,
2014-09-23,2014,9,266,5.00,17.807,
2014-09-23,2014,9,266,6.00,17.974,
2014-09-23,2014,9,266,7.00,17.810,
2014-09-23,2014,9,266,8.00,17.758,
2014-09-23,2014,9,266,9.00,17.987,
2014-09-23,2014,9,266,10.00,17.806,
2014-09-23,2014,9,266,11.00,17.484,
2014-09-23,2014,9,266,12.00,17.644,
2014-09-23,2014,9,266,13.00,17.732,
2014-09-23,2014,9,266,14.00,17.543,
2014-09-23,2014,9,266,15.00,16.983,
2014-09-23,2014,9,266,16.00,11.199,
2014-09-23,2014,9,266,17.00,9.907,
2014-09-23,2014,9,266,18.00,,"D"
2014-09-23,2014,9,266,19.00,,"D"
2014-09-23,2014,9,266,20.00,,"D"
2014-09-24,2014,9,267,0.00,17.546,
2014-09-24,2014,9,267,0.50,18.020,
2014-09-24,2014,9,267,1.00,18.154,
2014-09-24,2014,9,267,1.50,18.063,
2014-09-24,2014,9,267,2.00,18.045,
2014-09-24,2014,9,267,3.00,18.164,
2014-09-24,2014,9,267,4.00,18.145,
2014-09-24,2014,9,267,5.00,18.022,
2014-09-24,2014,9,267,6.00,18.175,
2014-09-24,2014,9,267,7.00,17.975,
2014-09-24,2014,9,267,8.00,17.876,
2014-09-24,2014,9,267,9.00,17.993,
2014-09-24,2014,9,267,10.00,17.779,
2014-09-24,2014,9,267,11.00,17.451,
2014-09-24,2014,9,267,12.00,17.630,
2014-09-24,2014,9,267,13.00,17.721,
2014-09-24,2014,9,267,14.00,17.532,
2014-09-24,2014,9,267,15.00,15.495,
2014-09-24,2014,9,267,16.00,11.396,
2014-09-24,2014,9,267,17.00,9.969,
2014-09-24,2014,9,267,18.00,,"D"
2014-09-24,2014,9,267,19.00,,"D"
2014-09-24,2014,9,267,20.00,,"D"
2014-09-25,2014,9,268,0.00,16.956,"D"
2014-09-25,2014,9,268,0.50,18.177,
2014-09-25,2014,9,268,1.00,18.292,
2014-09-25,2014,9,268,1.50,18.089,
2014-09-25,2014,9,268,2.00,17.879,
2014-09-25,2014,9,268,3.00,17.958,
2014-09-25,2014,9,268,4.00,17.918,
2014-09-25,2014,9,268,5.00,17.806,
2014-09-25,2014,9,268,6.00,17.991,
2014-09-25,2014,9,268,7.00,17.805,
2014-09-25,2014,9,268,8.00,17.752,
2014-09-25,2014,9,268,9.00,17.976,
2014-09-25,2014,9,268,10.00,17.808,
2014-09-25,2014,9,268,11.00,17.482,
2014-09-25,2014,9,268,12.00,17.657,
2014-09-25,2014,9,268,13.00,17.730,
2014-09-25,2014,9,268,14.00,17.532,
2014-09-25,2014,9,268,15.00,16.358,
2014-09-25,2014,9,268,16.00,11.306,
2014-09-25,2014,9,268,17.00,9.913,
2014-09-25,2014,9,268,18.00,,"D"
2014-09-25,2014,9,268,19.00,,"D"
2014-09-25,2014,9,268,20.00,,"D"
2014-09-26,2014,9,269,0.00,14.920,"D"
2014-09-26,2014,9,269,0.50,17.666,
2014-09-26,2014,9,269,1.00,17.892,
2014-09-26,2014,9,269,1.50,17.813,
2014-09-26,2014,9,269,2.00,17.812,
2014-09-26,2014,9,269,3.00,17.952,
2014-09-26,2014,9,269,4.00,17.939,
2014-09-26,2014,9,269,5.00,17.822,
2014-09-26,2014,9,269,6.00,18.010,
2014-09-26,2014,9,269,7.00,17.830,
2014-09-26,2014,9,269,8.00,17.780,
2014-09-26,2014,9,269,9.00,17.978,
2014-09-26,2014,9,269,10.00,17.880,
2014-09-26,2014,9,269,11.00,17.510,
2014-09-26,2014,9,269,12.00,17.690,
2014-09-26,2014,9,269,13.00,17.817,
2014-09-26,2014,9,269,14.00,17.540,
2014-09-26,2014,9,269,15.00,16.205,
2014-09-26,2014,9,269,16.00,11.377,
2014-09-26,2014,9,269,17.00,9.940,
2014-09-26,2014,9,269,18.00,,"D"
2014-09-26,2014,9,269,19.00,,"D"
2014-09-26,2014,9,269,20.00,,"D"
2014-09-27,2014,9,270,0.00,,"D"
2014-09-27,2014,9,270,0.50,17.610,
2014-09-27,2014,9,270,1.00,17.860,
2014-09-27,2014,9,270,1.50,17.770,
2014-09-27,2014,9,270,2.00,17.780,
2014-09-27,2014,9,270,3.00,17.920,
2014-09-27,2014,9,270,4.00,17.910,
2014-09-27,2014,9,270,5.00,17.790,
2014-09-27,2014,9,270,6.00,17.990,
2014-09-27,2014,9,270,7.00,17.830,
2014-09-27,2014,9,270,8.00,17.790,
2014-09-27,2014,9,270,9.00,17.990,
2014-09-27,2014,9,270,10.00,17.890,
2014-09-27,2014,9,270,11.00,17.520,
2014-09-27,2014,9,270,12.00,17.700,
2014-09-27,2014,9,270,13.00,17.860,
2014-09-27,2014,9,270,14.00,17.560,
2014-09-27,2014,9,270,15.00,16.110,
2014-09-27,2014,9,270,16.00,11.420,
2014-09-27,2014,9,270,17.00,9.950,
2014-09-27,2014,9,270,18.00,,"D"
2014-09-27,2014,9,270,19.00,,"D"
2014-09-27,2014,9,270,20.00,,"D"
2014-09-28,2014,9,271,0.00,,"D"
2014-09-28,2014,9,271,0.50,17.610,
2014-09-28,2014,9,271,1.00,17.860,
2014-09-28,2014,9,271,1.50,17.770,
2014-09-28,2014,9,271,2.00,17.780,
2014-09-28,2014,9,271,3.00,17.920,
2014-09-28,2014,9,271,4.00,17.910,
2014-09-28,2014,9,271,5.00,17.790,
2014-09-28,2014,9,271,6.00,17.990,
2014-09-28,2014,9,271,7.00,17.830,
2014-09-28,2014,9,271,8.00,17.790,
2014-09-28,2014,9,271,9.00,17.990,
2014-09-28,2014,9,271,10.00,17.890,
2014-09-28,2014,9,271,11.00,17.520,
2014-09-28,2014,9,271,12.00,17.700,
2014-09-28,2014,9,271,13.00,17.860,
2014-09-28,2014,9,271,14.00,17.560,
2014-09-28,2014,9,271,15.00,16.110,
2014-09-28,2014,9,271,16.00,11.420,
2014-09-28,2014,9,271,17.00,9.950,
2014-09-28,2014,9,271,18.00,,"D"
2014-09-28,2014,9,271,19.00,,"D"
2014-09-28,2014,9,271,20.00,,"D"
2014-09-29,2014,9,272,0.00,19.870,"D"
2014-09-29,2014,9,272,0.50,18.194,
2014-09-29,2014,9,272,1.00,18.398,
2014-09-29,2014,9,272,1.50,18.327,
2014-09-29,2014,9,272,2.00,18.321,
2014-09-29,2014,9,272,3.00,18.438,
2014-09-29,2014,9,272,4.00,18.425,
2014-09-29,2014,9,272,5.00,18.288,
2014-09-29,2014,9,272,6.00,18.488,
2014-09-29,2014,9,272,7.00,18.305,
2014-09-29,2014,9,272,8.00,18.245,
2014-09-29,2014,9,272,9.00,18.241,
2014-09-29,2014,9,272,10.00,17.972,
2014-09-29,2014,9,272,11.00,17.606,
2014-09-29,2014,9,272,12.00,17.763,
2014-09-29,2014,9,272,13.00,17.880,
2014-09-29,2014,9,272,14.00,17.603,
2014-09-29,2014,9,272,15.00,16.420,
2014-09-29,2014,9,272,16.00,11.608,
2014-09-29,2014,9,272,17.00,9.986,
2014-09-29,2014,9,272,18.00,,"D"
2014-09-29,2014,9,272,19.00,,"D"
2014-09-29,2014,9,272,20.00,,"D"
2014-09-30,2014,9,273,0.00,,"D"
2014-09-30,2014,9,273,0.50,19.380,
2014-09-30,2014,9,273,1.00,19.490,
2014-09-30,2014,9,273,1.50,19.460,
2014-09-30,2014,9,273,2.00,19.420,
2014-09-30,2014,9,273,3.00,19.490,
2014-09-30,2014,9,273,4.00,19.470,
2014-09-30,2014,9,273,5.00,19.300,
2014-09-30,2014,9,273,6.00,19.500,
2014-09-30,2014,9,273,7.00,19.270,
2014-09-30,2014,9,273,8.00,19.170,
2014-09-30,2014,9,273,9.00,18.750,
2014-09-30,2014,9,273,10.00,18.140,
2014-09-30,2014,9,273,11.00,17.780,
2014-09-30,2014,9,273,12.00,17.890,
2014-09-30,2014,9,273,13.00,17.920,
2014-09-30,2014,9,273,14.00,17.690,
2014-09-30,2014,9,273,15.00,17.050,
2014-09-30,2014,9,273,16.00,11.990,
2014-09-30,2014,9,273,17.00,10.060,
2014-09-30,2014,9,273,18.00,,"D"
2014-09-30,2014,9,273,19.00,,"D"
2014-09-30,2014,9,273,20.00,,"D"
2014-10-01,2014,10,274,0.00,,"D"
2014-10-01,2014,10,274,0.50,19.380,
2014-10-01,2014,10,274,1.00,19.490,
2014-10-01,2014,10,274,1.50,19.460,
2014-10-01,2014,10,274,2.00,19.420,
2014-10-01,2014,10,274,3.00,19.490,
2014-10-01,2014,10,274,4.00,19.470,
2014-10-01,2014,10,274,5.00,19.300,
2014-10-01,2014,10,274,6.00,19.500,
2014-10-01,2014,10,274,7.00,19.270,
2014-10-01,2014,10,274,8.00,19.170,
2014-10-01,2014,10,274,9.00,18.750,
2014-10-01,2014,10,274,10.00,18.140,
2014-10-01,2014,10,274,11.00,17.780,
2014-10-01,2014,10,274,12.00,17.890,
2014-10-01,2014,10,274,13.00,17.920,
2014-10-01,2014,10,274,14.00,17.690,
2014-10-01,2014,10,274,15.00,17.050,
2014-10-01,2014,10,274,16.00,11.990,
2014-10-01,2014,10,274,17.00,10.060,
2014-10-01,2014,10,274,18.00,,"D"
2014-10-01,2014,10,274,19.00,,"D"
2014-10-01,2014,10,274,20.00,,"D"
2014-10-02,2014,10,275,0.00,,"D"
2014-10-02,2014,10,275,0.50,19.380,
2014-10-02,2014,10,275,1.00,19.490,
2014-10-02,2014,10,275,1.50,19.460,
2014-10-02,2014,10,275,2.00,19.420,
2014-10-02,2014,10,275,3.00,19.490,
2014-10-02,2014,10,275,4.00,19.470,
2014-10-02,2014,10,275,5.00,19.300,
2014-10-02,2014,10,275,6.00,19.500,
2014-10-02,2014,10,275,7.00,19.270,
2014-10-02,2014,10,275,8.00,19.170,
2014-10-02,2014,10,275,9.00,18.750,
2014-10-02,2014,10,275,10.00,18.140,
2014-10-02,2014,10,275,11.00,17.780,
2014-10-02,2014,10,275,12.00,17.890,
2014-10-02,2014,10,275,13.00,17.920,
2014-10-02,2014,10,275,14.00,17.690,
2014-10-02,2014,10,275,15.00,17.050,
2014-10-02,2014,10,275,16.00,11.990,
2014-10-02,2014,10,275,17.00,10.060,
2014-10-02,2014,10,275,18.00,,"D"
2014-10-02,2014,10,275,19.00,,"D"
2014-10-02,2014,10,275,20.00,,"D"
2014-10-03,2014,10,276,0.00,,"D"
2014-10-03,2014,10,276,0.50,19.380,
2014-10-03,2014,10,276,1.00,19.490,
2014-10-03,2014,10,276,1.50,19.460,
2014-10-03,2014,10,276,2.00,19.420,
2014-10-03,2014,10,276,3.00,19.490,
2014-10-03,2014,10,276,4.00,19.470,
2014-10-03,2014,10,276,5.00,19.300,
2014-10-03,2014,10,276,6.00,19.500,
2014-10-03,2014,10,276,7.00,19.270,
2014-10-03,2014,10,276,8.00,19.170,
2014-10-03,2014,10,276,9.00,18.750,
2014-10-03,2014,10,276,10.00,18.140,
2014-10-03,2014,10,276,11.00,17.780,
2014-10-03,2014,10,276,12.00,17.890,
2014-10-03,2014,10,276,13.00,17.920,
2014-10-03,2014,10,276,14.00,17.690,
2014-10-03,2014,10,276,15.00,17.050,
2014-10-03,2014,10,276,16.00,11.990,
2014-10-03,2014,10,276,17.00,10.060,
2014-10-03,2014,10,276,18.00,,"D"
2014-10-03,2014,10,276,19.00,,"D"
2014-10-03,2014,10,276,20.00,,"D"
2014-10-04,2014,10,277,0.00,7.115,"D"
2014-10-04,2014,10,277,0.50,19.170,
2014-10-04,2014,10,277,1.00,19.284,
2014-10-04,2014,10,277,1.50,19.250,
2014-10-04,2014,10,277,2.00,19.213,
2014-10-04,2014,10,277,3.00,19.288,
2014-10-04,2014,10,277,4.00,19.268,
2014-10-04,2014,10,277,5.00,19.105,
2014-10-04,2014,10,277,6.00,19.303,
2014-10-04,2014,10,277,7.00,19.079,
2014-10-04,2014,10,277,8.00,18.982,
2014-10-04,2014,10,277,9.00,18.601,
2014-10-04,2014,10,277,10.00,18.018,
2014-10-04,2014,10,277,11.00,17.660,
2014-10-04,2014,10,277,12.00,17.777,
2014-10-04,2014,10,277,13.00,17.812,
2014-10-04,2014,10,277,14.00,17.585,
2014-10-04,2014,10,277,15.00,16.989,
2014-10-04,2014,10,277,16.00,12.196,
2014-10-04,2014,10,277,17.00,10.075,
2014-10-04,2014,10,277,18.00,,"D"
2014-10-04,2014,10,277,19.00,,"D"
2014-10-04,2014,10,277,20.00,,"D"
2014-10-05,2014,10,278,0.00,8.661,"D"
2014-10-05,2014,10,278,0.50,15.387,
2014-10-05,2014,10,278,1.00,15.571,
2014-10-05,2014,10,278,1.50,15.480,
2014-10-05,2014,10,278,2.00,15.478,
2014-10-05,2014,10,278,3.00,15.625,
2014-10-05,2014,10,278,4.00,15.614,
2014-10-05,2014,10,278,5.00,15.534,
2014-10-05,2014,10,278,6.00,15.719,
2014-10-05,2014,10,278,7.00,15.586,
2014-10-05,2014,10,278,8.00,15.528,
2014-10-05,2014,10,278,9.00,15.804,
2014-10-05,2014,10,278,10.00,15.636,
2014-10-05,2014,10,278,11.00,15.337,
2014-10-05,2014,10,278,12.00,15.529,
2014-10-05,2014,10,278,13.00,15.651,
2014-10-05,2014,10,278,14.00,15.499,
2014-10-05,2014,10,278,15.00,15.613,
2014-10-05,2014,10,278,16.00,15.448,
2014-10-05,2014,10,278,17.00,10.349,
2014-10-05,2014,10,278,18.00,,"D"
2014-10-05,2014,10,278,19.00,,"D"
2014-10-05,2014,10,278,20.00,,"D"
2014-10-06,2014,10,279,0.00,10.330,"D"
2014-10-06,2014,10,279,0.50,14.980,
2014-10-06,2014,10,279,1.00,15.170,
2014-10-06,2014,10,279,1.50,15.073,
2014-10-06,2014,10,279,2.00,15.070,
2014-10-06,2014,10,279,3.00,15.230,
2014-10-06,2014,10,279,4.00,15.210,
2014-10-06,2014,10,279,5.00,15.083,
2014-10-06,2014,10,279,6.00,15.293,
2014-10-06,2014,10,279,7.00,15.133,
2014-10-06,2014,10,279,8.00,15.150,
2014-10-06,2014,10,279,9.00,15.484,
2014-10-06,2014,10,279,10.00,15.203,
2014-10-06,2014,10,279,11.00,14.940,
